order_datetime,order_gk,order_status_key,is_courier_assigned_key,cancellations_time_in_seconds
2020-07-22 23:04:14,3000625767139,4,0,111.0
2020-07-22 23:18:50,3000625767863,4,1,156.0
2020-07-22 00:58:00,3000625166661,9,0,
2020-07-22 00:41:33,3000625166364,4,0,69.0
2020-07-22 15:15:24,3000625567218,4,1,24.0
2020-07-22 04:16:34,3000625290881,4,0,23.0
2020-07-22 00:33:37,3000625166247,4,0,19.0
2020-07-22 11:44:42,3000625491231,4,1,300.0
2020-07-22 23:18:02,3000584468045,4,1,974.0
2020-07-22 20:18:50,3000584392248,4,0,164.0
2020-07-22 16:39:01,3000584316258,4,1,144.0
2020-07-22 20:35:40,3000584416130,9,0,
2020-07-22 18:35:28,3000584365986,4,0,345.0
2020-07-22 08:24:18,3000584115635,4,0,4.0
2020-07-22 16:21:15,3000584293047,4,1,65.0
2020-07-22 21:19:44,3000584417280,4,0,159.0
2020-07-22 09:38:51,3000584141134,4,1,30.0
2020-07-22 09:06:33,3000584118159,4,0,198.0
2020-07-22 08:53:45,3000584117351,4,1,34.0
2020-07-22 16:53:40,3000584316686,4,1,31.0
2020-07-22 20:21:53,3000584392360,4,0,237.0
2020-07-22 20:30:13,3000584416012,4,0,53.0
2020-07-22 22:59:08,3000584467302,4,1,195.0
2020-07-22 22:04:03,3000584442048,9,0,
2020-07-22 22:00:05,3000584441916,9,0,
2020-07-22 23:06:50,3000584467461,4,0,291.0
2020-07-22 20:43:30,3000584416295,4,0,103.0
2020-07-22 16:54:37,3000584316710,4,1,41.0
2020-07-22 01:08:10,3000583866421,4,1,31.0
2020-07-22 00:43:20,3000583866102,4,0,93.0
2020-07-22 20:45:27,3000584416343,4,0,89.0
2020-07-22 20:16:28,3000584392077,4,0,311.0
2020-07-22 15:52:02,3000584292043,9,0,
2020-07-22 20:37:46,3000584416162,4,0,50.0
2020-07-22 08:11:24,3000584092327,4,1,413.0
2020-07-22 20:29:43,3000584415994,4,0,105.0
2020-07-22 09:09:59,3000584118308,4,0,64.0
2020-07-22 20:33:04,3000584416075,9,0,
2020-07-22 17:51:35,3000584341798,4,0,151.0
2020-07-22 20:47:00,3000584416375,9,0,
2020-07-22 17:07:15,3000584317086,4,0,175.0
2020-07-22 01:01:08,3000583866363,4,1,21.0
2020-07-22 20:41:44,3000584416239,4,0,16.0
2020-07-22 20:35:21,3000584416120,9,0,
2020-07-22 06:58:52,3000584066023,4,0,9.0
2020-07-22 09:14:24,3000584118474,9,0,
2020-07-22 21:33:35,3000584441194,4,0,219.0
2020-07-22 20:34:13,3000584416093,9,0,
2020-07-22 01:45:31,3000583940535,4,1,31.0
2020-07-22 23:26:12,3000584491045,9,0,
2020-07-22 18:44:08,3000584366580,9,0,
2020-07-22 17:34:29,3000584341226,4,1,39.0
2020-07-22 07:25:01,3000584090567,4,1,163.0
2020-07-22 09:37:27,3000584141077,4,1,39.0
2020-07-22 10:08:34,3000584141989,4,0,9.0
2020-07-22 20:46:06,3000584416361,4,0,135.0
2020-07-22 08:52:36,3000584117278,4,1,58.0
2020-07-22 20:41:59,3000584416253,4,0,56.0
2020-07-22 22:42:52,3000584466763,9,0,
2020-07-22 03:02:36,3000583965599,9,0,
2020-07-22 20:39:43,3000584416215,4,0,48.0
2020-07-22 19:30:57,3000584391043,4,0,40.0
2020-07-22 20:51:06,3000584416438,9,0,
2020-07-22 02:18:40,3000583940701,4,0,83.0
2020-07-22 20:41:56,3000584416244,4,0,241.0
2020-07-22 16:39:27,3000584316276,4,1,21.0
2020-07-22 17:14:06,3000584317342,4,0,91.0
2020-07-22 21:14:31,3000584417097,4,0,101.0
2020-07-22 20:38:39,3000584416189,4,0,174.0
2020-07-22 21:18:26,3000584417237,4,0,187.0
2020-07-22 09:03:30,3000584117912,4,1,170.0
2020-07-22 00:50:49,3000583866252,4,0,22.0
2020-07-22 03:52:27,3000583990549,4,1,238.0
2020-07-22 15:36:51,3000584291419,4,0,54.0
2020-07-22 12:49:48,3000584216533,4,0,6.0
2020-07-22 22:13:05,3000584442491,4,0,179.0
2020-07-22 08:19:14,3000584092809,4,1,98.0
2020-07-22 19:48:51,3000584391502,9,0,
2020-07-22 20:50:47,3000584416430,4,0,43.0
2020-07-22 18:38:42,3000584366286,4,0,80.0
2020-07-22 08:20:32,3000584092876,4,0,28.0
2020-07-22 08:17:37,3000584092722,4,0,125.0
2020-07-22 09:12:29,3000584118411,4,1,208.0
2020-07-22 22:17:06,3000584442759,4,1,38.0
2020-07-22 16:13:46,3000584292801,4,0,15.0
2020-07-22 17:10:21,3000584317215,9,0,
2020-07-22 21:10:49,3000584417002,4,0,198.0
2020-07-22 11:45:39,3000584191181,4,1,75.0
2020-07-22 09:08:18,3000584118224,4,0,42.0
2020-07-22 23:30:39,3000584491190,4,0,58.0
2020-07-22 20:33:36,3000584416081,4,0,238.0
2020-07-22 09:36:01,3000584141033,4,0,44.0
2020-07-22 07:06:35,3000584066157,4,0,31.0
2020-07-22 09:14:22,3000584118466,4,1,88.0
2020-07-22 08:50:28,3000584117007,4,1,1308.0
2020-07-22 08:40:23,3000584116504,4,1,209.0
2020-07-22 20:26:14,3000584415925,9,0,
2020-07-22 07:22:37,3000584066508,9,0,
2020-07-22 07:08:46,3000584066209,9,0,
2020-07-22 20:31:40,3000584416045,4,0,62.0
2020-07-22 16:05:16,3000584292378,4,1,1212.0
2020-07-22 02:11:47,3000598910825,4,1,1146.0
2020-07-22 02:55:44,3000598935705,9,0,
2020-07-22 17:19:33,3000599287782,4,1,63.0
2020-07-22 03:04:38,3000598935776,4,0,10.0
2020-07-22 11:30:21,3000599160848,4,1,37.0
2020-07-22 19:01:02,3000599337052,9,0,
2020-07-22 13:24:34,3000599210824,4,1,18.0
2020-07-22 02:07:12,3000598910767,4,0,158.0
2020-07-22 02:31:07,3000598935550,9,0,
2020-07-22 18:09:58,3000599312741,9,0,
2020-07-22 20:07:37,3000599361853,4,1,401.0
2020-07-22 12:13:57,3000599161930,9,0,
2020-07-22 21:47:57,3000599411596,4,0,9.0
2020-07-22 21:31:42,3000599411214,4,0,173.0
2020-07-22 11:33:56,3000599160920,4,0,34.0
2020-07-22 23:18:44,3000599437961,4,0,98.0
2020-07-22 20:10:43,3000599361920,4,1,96.0
2020-07-22 08:44:25,3000599086482,4,0,142.0
2020-07-22 21:49:10,3000599411616,4,0,214.0
2020-07-22 07:25:57,3000599060729,4,1,25.0
2020-07-22 10:47:03,3000599136303,4,1,548.0
2020-07-22 23:58:22,3000599461818,4,0,140.0
2020-07-22 08:58:51,3000599087091,4,1,247.0
2020-07-22 21:24:13,3000599411012,4,0,163.0
2020-07-22 21:27:24,3000599411094,9,0,
2020-07-22 20:25:47,3000599385976,9,0,
2020-07-22 08:43:02,3000599086422,4,0,60.0
2020-07-22 13:55:41,3000599211505,4,0,7.0
2020-07-22 01:53:33,3000598910673,4,0,8.0
2020-07-22 07:04:47,3000599036094,9,0,
2020-07-22 03:01:21,3000598935751,4,0,5.0
2020-07-22 19:04:34,3000599337164,4,1,91.0
2020-07-22 12:01:45,3000599161588,4,0,9.0
2020-07-22 17:02:49,3000599287106,4,0,88.0
2020-07-22 21:59:23,3000599411817,4,0,142.0
2020-07-22 19:14:41,3000599337402,4,1,79.0
2020-07-22 23:56:52,3000599461771,4,0,136.0
2020-07-22 21:05:17,3000599386720,4,0,306.0
2020-07-22 08:29:13,3000599085838,4,1,25.0
2020-07-22 20:49:34,3000599386452,9,0,
2020-07-22 02:40:36,3000598935644,9,0,
2020-07-22 21:29:26,3000599411136,4,0,219.0
2020-07-22 03:06:07,3000598935778,9,0,
2020-07-22 07:24:50,3000599060690,4,0,12.0
2020-07-22 11:16:44,3000599136941,4,0,10.0
2020-07-22 21:50:46,3000599411656,4,0,100.0
2020-07-22 21:42:49,3000599411453,4,0,10.0
2020-07-22 21:47:56,3000599411593,4,0,78.0
2020-07-22 20:54:21,3000599386516,4,0,95.0
2020-07-22 06:37:56,3000599035725,9,0,
2020-07-22 02:35:17,3000598935578,9,0,
2020-07-22 02:58:59,3000598935726,9,0,
2020-07-22 23:37:34,3000599461382,4,0,89.0
2020-07-22 21:42:09,3000599411437,4,0,36.0
2020-07-22 02:08:28,3000598910780,9,0,
2020-07-22 21:22:38,3000599387182,4,0,222.0
2020-07-22 21:39:49,3000599411374,9,0,
2020-07-22 02:21:56,3000598910831,9,0,
2020-07-22 22:06:29,3000599412176,9,0,
2020-07-22 21:52:32,3000599411675,4,0,6.0
2020-07-22 03:50:58,3000598960562,4,1,300.0
2020-07-22 20:43:44,3000599386325,4,0,25.0
2020-07-22 02:44:44,3000598935677,4,0,54.0
2020-07-22 12:32:27,3000599185976,4,0,170.0
2020-07-22 08:36:12,3000599086134,4,1,29.0
2020-07-22 02:49:15,3000598935684,4,1,44.0
2020-07-22 20:55:55,3000599386555,4,0,235.0
2020-07-22 17:51:06,3000599312015,4,1,62.0
2020-07-22 19:03:02,3000599337119,4,1,139.0
2020-07-22 07:07:36,3000599036116,4,0,73.0
2020-07-22 00:59:12,3000598836460,4,0,10.0
2020-07-22 21:25:44,3000599411046,9,0,
2020-07-22 08:37:29,3000589106392,4,0,85.0
2020-07-22 03:10:28,3000588955643,4,0,6.0
2020-07-22 01:06:09,3000588856559,4,1,91.0
2020-07-22 10:30:41,3000589155772,4,1,553.0
2020-07-22 17:46:13,3000589331642,4,1,270.0
2020-07-22 08:45:23,3000589106926,4,1,776.0
2020-07-22 02:45:41,3000588955534,9,0,
2020-07-22 09:33:24,3000589130913,4,1,45.0
2020-07-22 00:05:57,3000588831964,4,0,7.0
2020-07-22 00:25:42,3000588856082,4,0,25.0
2020-07-22 07:57:24,3000589081738,4,1,88.0
2020-07-22 08:17:02,3000589082987,4,0,92.0
2020-07-22 08:54:14,3000589107412,4,1,117.0
2020-07-22 08:48:22,3000589107069,9,0,
2020-07-22 03:19:11,3000588955664,4,0,211.0
2020-07-22 00:25:53,3000588856083,4,1,87.0
2020-07-22 18:59:24,3000589357161,4,1,153.0
2020-07-22 00:01:25,3000588831903,4,1,222.0
2020-07-22 21:58:58,3000589431916,9,0,
2020-07-22 21:13:19,3000589406921,4,0,65.0
2020-07-22 06:41:02,3000589055731,9,0,
2020-07-22 06:49:31,3000589055868,4,0,135.0
2020-07-22 08:03:02,3000589082032,4,0,196.0
2020-07-22 04:03:53,3000588980538,9,0,
2020-07-22 08:43:43,3000589106822,4,1,69.0
2020-07-22 00:24:26,3000588856053,4,1,76.0
2020-07-22 00:32:31,3000588856118,4,0,311.0
2020-07-22 08:26:57,3000589105809,9,0,
2020-07-22 08:24:32,3000589105671,9,0,
2020-07-22 00:22:35,3000588832187,4,1,35.0
2020-07-22 00:06:25,3000588831982,9,0,
2020-07-22 20:59:32,3000589406543,9,0,
2020-07-22 03:04:17,3000588955609,4,0,180.0
2020-07-22 21:50:35,3000589431514,4,0,352.0
2020-07-22 13:21:20,3000589207012,4,1,4303.0
2020-07-22 22:21:33,3000589433286,9,0,
2020-07-22 17:01:36,3000589307111,4,0,166.0
2020-07-22 09:44:20,3000589131290,9,0,
2020-07-22 17:40:36,3000589331411,4,0,31.0
2020-07-22 06:51:33,3000589055920,4,0,52.0
2020-07-22 03:05:43,3000588955614,9,0,
2020-07-22 17:04:41,3000589307192,4,0,118.0
2020-07-22 19:06:12,3000589357393,4,0,8.0
2020-07-22 09:42:12,3000589131221,9,0,
2020-07-22 21:02:46,3000589406632,4,0,171.0
2020-07-22 08:26:10,3000589105761,4,0,95.0
2020-07-22 13:28:48,3000589230812,4,0,49.0
2020-07-22 03:07:35,3000588955622,4,0,60.0
2020-07-22 07:27:29,3000589080658,4,1,52.0
2020-07-22 21:31:55,3000589431134,4,1,808.0
2020-07-22 18:00:16,3000578052428,4,0,233.0
2020-07-22 17:15:15,3000578027832,4,1,1075.0
2020-07-22 23:26:08,3000578200958,4,0,113.0
2020-07-22 07:11:32,3000577776135,4,0,126.0
2020-07-22 11:20:01,3000577876928,4,1,33.0
2020-07-22 18:11:37,3000578052902,4,0,88.0
2020-07-22 17:39:32,3000578051453,9,0,
2020-07-22 01:15:14,3000577576335,4,0,113.0
2020-07-22 20:38:31,3000578126018,4,0,58.0
2020-07-22 16:54:23,3000578026858,4,1,113.0
2020-07-22 17:33:02,3000578051190,9,0,
2020-07-22 21:47:34,3000578151359,4,0,230.0
2020-07-22 16:48:36,3000578026621,9,0,
2020-07-22 07:30:27,3000577800638,4,0,50.0
2020-07-22 16:30:20,3000578002538,4,0,702.0
2020-07-22 19:13:10,3000578079229,4,0,10.0
2020-07-22 23:23:49,3000578200910,9,0,
2020-07-22 08:36:33,3000577826359,4,0,20.0
2020-07-22 16:53:35,3000578026824,9,0,
2020-07-22 11:52:00,3000577901251,4,1,17.0
2020-07-22 08:11:00,3000577802226,9,0,
2020-07-22 17:25:15,3000578027231,9,0,
2020-07-22 17:24:48,3000578050799,9,0,
2020-07-22 18:56:04,3000578078132,4,0,108.0
2020-07-22 16:55:13,3000578026898,4,0,12.0
2020-07-22 15:29:56,3000578000852,4,1,199.0
2020-07-22 18:14:42,3000578053031,4,0,46.0
2020-07-22 20:43:19,3000578126139,4,1,128.0
2020-07-22 08:17:28,3000577802484,9,0,
2020-07-22 16:44:31,3000578026468,4,1,21.0
2020-07-22 17:39:35,3000578051458,4,0,171.0
2020-07-22 16:35:29,3000578026101,9,0,
2020-07-22 02:10:28,3000577650511,4,0,240.0
2020-07-22 23:48:31,3000578201499,4,1,684.0
2020-07-22 23:41:03,3000578201323,4,0,129.0
2020-07-22 18:20:50,3000578053279,9,0,
2020-07-22 17:33:30,3000578051220,4,1,41.0
2020-07-22 18:52:32,3000578077972,4,1,79.0
2020-07-22 17:30:17,3000578051060,9,0,
2020-07-22 17:54:53,3000578052236,4,0,97.0
2020-07-22 17:40:29,3000578051468,9,0,
2020-07-22 16:12:02,3000578002320,4,1,20.0
2020-07-22 04:33:26,3000577725398,9,0,
2020-07-22 17:29:54,3000578051036,4,0,78.0
2020-07-22 17:42:29,3000578051606,4,0,79.0
2020-07-22 08:13:33,3000577802366,4,0,50.0
2020-07-22 16:01:54,3000578001869,4,1,541.0
2020-07-22 17:44:00,3000578051701,4,0,109.0
2020-07-22 14:49:48,3000577976141,4,0,9.0
2020-07-22 23:44:07,3000578201412,9,0,
2020-07-22 17:30:20,3000578051064,9,0,
2020-07-22 18:35:20,3000578076573,4,0,170.0
2020-07-22 16:08:38,3000578002222,4,1,30.0
2020-07-22 20:59:22,3000578126488,4,0,168.0
2020-07-22 14:40:49,3000577975977,4,0,19.0
2020-07-22 08:32:17,3000577826085,4,0,146.0
2020-07-22 08:14:21,3000577802401,4,0,129.0
2020-07-22 20:03:40,3000578101754,9,0,
2020-07-22 17:36:54,3000578051354,4,0,92.0
2020-07-22 16:18:22,3000578002522,4,1,62.0
2020-07-22 17:39:30,3000578051445,9,0,
2020-07-22 20:01:03,3000578101691,4,0,7.0
2020-07-22 17:34:35,3000578051256,9,0,
2020-07-22 02:25:28,3000577675295,9,0,
2020-07-22 07:54:14,3000577801238,9,0,
2020-07-22 08:56:56,3000577827556,4,0,166.0
2020-07-22 11:39:07,3000577900862,4,1,310.0
2020-07-22 08:29:35,3000577825919,9,0,
2020-07-22 22:45:36,3000578176635,4,0,37.0
2020-07-22 23:17:36,3000578177636,4,1,97.0
2020-07-22 17:50:36,3000578051881,9,0,
2020-07-22 07:50:24,3000577801302,4,0,27.0
2020-07-22 16:58:09,3000578027016,4,0,119.0
2020-07-22 22:02:52,3000578151800,4,1,613.0
2020-07-22 07:26:49,3000577800528,4,1,800.0
2020-07-22 17:26:38,3000578050928,4,0,50.0
2020-07-22 07:53:20,3000577801452,9,0,
2020-07-22 03:05:05,3000577675447,4,1,46.0
2020-07-22 14:35:59,3000577975898,4,1,55.0
2020-07-22 08:43:55,3000577826839,4,0,37.0
2020-07-22 17:43:48,3000578051688,4,0,157.0
2020-07-22 17:45:54,3000578051795,4,0,53.0
2020-07-22 13:07:42,3000577926713,4,0,73.0
2020-07-22 18:19:35,3000578053239,4,0,65.0
2020-07-22 16:42:12,3000578026263,4,0,374.0
2020-07-22 18:15:37,3000578053062,4,0,41.0
2020-07-22 07:50:11,3000577801296,4,1,141.0
2020-07-22 00:27:30,3000577575944,4,0,10.0
2020-07-22 06:48:55,3000577775717,4,1,3697.0
2020-07-22 16:03:12,3000578001939,4,0,86.0
2020-07-22 07:32:10,3000577800692,9,0,
2020-07-22 23:34:35,3000578201211,4,0,67.0
2020-07-22 04:07:20,3000577700466,4,1,11.0
2020-07-22 18:22:54,3000578053341,4,1,182.0
2020-07-22 16:33:01,3000578026026,4,0,141.0
2020-07-22 17:35:55,3000578051302,4,1,90.0
2020-07-22 17:32:47,3000578051179,9,0,
2020-07-22 18:46:09,3000578077460,4,0,65.0
2020-07-22 07:13:59,3000577776162,4,1,134.0
2020-07-22 18:34:13,3000578076453,4,0,148.0
2020-07-22 02:37:28,3000577675348,4,1,957.0
2020-07-22 16:44:52,3000578026491,4,1,63.0
2020-07-22 22:42:53,3000578176530,4,0,176.0
2020-07-22 21:37:50,3000578151190,4,0,19.0
2020-07-22 18:15:21,3000578053050,9,0,
2020-07-22 07:58:15,3000577801633,4,0,34.0
2020-07-22 08:51:14,3000577827298,4,1,325.0
2020-07-22 17:22:56,3000578028294,9,0,
2020-07-22 08:10:02,3000577802162,9,0,
2020-07-22 17:47:36,3000578051859,4,0,60.0
2020-07-22 17:23:25,3000578050730,4,0,126.0
2020-07-22 08:48:14,3000577827118,4,1,162.0
2020-07-22 17:14:21,3000578027678,4,0,310.0
2020-07-22 17:37:46,3000578051377,9,0,
2020-07-22 17:44:18,3000578051723,9,0,
2020-07-22 02:30:31,3000577675321,9,0,
2020-07-22 17:41:00,3000578051510,9,0,
2020-07-22 15:59:04,3000578001784,9,0,
2020-07-22 23:01:14,3000578177164,4,0,54.0
2020-07-22 06:49:21,3000577775737,9,0,
2020-07-22 18:03:21,3000578052601,4,0,63.0
2020-07-22 20:19:41,3000578102040,4,1,208.0
2020-07-22 01:08:52,3000577576293,4,1,249.0
2020-07-22 11:46:48,3000577901130,4,1,287.0
2020-07-22 08:21:42,3000577802827,4,0,52.0
2020-07-22 11:30:30,3000577900710,4,0,7.0
2020-07-22 17:37:18,3000578051364,9,0,
2020-07-22 18:26:33,3000578075762,4,0,223.0
2020-07-22 09:08:43,3000577828338,4,1,37.0
2020-07-22 17:48:32,3000578051899,9,0,
2020-07-22 19:39:12,3000578101230,4,1,414.0
2020-07-22 08:23:27,3000577802693,4,0,387.0
2020-07-22 20:27:24,3000578125833,4,0,63.0
2020-07-22 17:43:28,3000578051666,4,0,52.0
2020-07-22 11:18:15,3000577876882,4,1,16.0
2020-07-22 16:59:09,3000578027099,9,0,
2020-07-22 07:27:15,3000577800544,4,0,101.0
2020-07-22 17:25:24,3000578050836,9,0,
2020-07-22 16:46:12,3000578026543,4,0,80.0
2020-07-22 03:37:58,3000577700372,4,0,182.0
2020-07-22 16:38:19,3000578026173,4,0,104.0
2020-07-22 21:09:20,3000578126768,4,0,152.0
2020-07-22 16:56:17,3000578026956,9,0,
2020-07-22 11:52:36,3000577901266,4,1,800.0
2020-07-22 21:42:58,3000578151332,4,1,30.0
2020-07-22 16:39:42,3000578026262,4,0,11.0
2020-07-22 02:07:11,3000577650482,4,1,243.0
2020-07-22 08:19:51,3000577802707,4,0,75.0
2020-07-22 17:25:13,3000578050826,4,0,189.0
2020-07-22 01:04:44,3000577576268,9,0,
2020-07-22 08:25:00,3000577825600,9,0,
2020-07-22 23:29:01,3000578201029,4,1,988.0
2020-07-22 17:45:07,3000578051766,4,0,179.0
2020-07-22 17:48:20,3000578051890,4,0,183.0
2020-07-22 16:46:49,3000578026532,4,1,176.0
2020-07-22 18:43:44,3000578077244,4,0,158.0
2020-07-22 17:53:38,3000578052172,4,0,71.0
2020-07-22 22:19:57,3000578152995,4,1,176.0
2020-07-22 08:06:39,3000577801993,9,0,
2020-07-22 17:09:52,3000578027602,4,0,47.0
2020-07-22 19:09:20,3000578079083,4,1,88.0
2020-07-22 17:16:04,3000578027894,4,1,41.0
2020-07-22 08:24:00,3000577825518,4,0,124.0
2020-07-22 17:00:18,3000578027160,4,1,229.0
2020-07-22 17:44:07,3000578051706,9,0,
2020-07-22 19:49:52,3000578101457,4,1,43.0
2020-07-22 02:25:43,3000577675302,9,0,
2020-07-22 17:34:38,3000578051261,4,0,110.0
2020-07-22 21:04:56,3000578126650,4,0,8.0
2020-07-22 17:28:47,3000578051013,4,1,370.0
2020-07-22 15:40:58,3000578001186,4,0,135.0
2020-07-22 17:54:40,3000578052226,4,1,434.0
2020-07-22 04:07:38,3000577700471,4,0,5.0
2020-07-22 17:42:21,3000578051594,4,0,57.0
2020-07-22 17:00:40,3000578027168,4,1,124.0
2020-07-22 17:29:46,3000578051028,4,0,104.0
2020-07-22 17:20:37,3000578028124,4,0,31.0
2020-07-22 08:24:45,3000577825568,4,0,57.0
2020-07-22 08:32:01,3000577825964,9,0,
2020-07-22 09:12:39,3000577828494,4,1,45.0
2020-07-22 17:30:01,3000578051045,4,0,208.0
2020-07-22 22:22:12,3000578153128,4,1,48.0
2020-07-22 21:58:47,3000578151657,4,1,228.0
2020-07-22 00:13:49,3000577551681,4,1,528.0
2020-07-22 10:44:29,3000577876035,9,0,
2020-07-22 16:49:51,3000578026665,4,0,7.0
2020-07-22 22:16:08,3000593122653,4,0,12.0
2020-07-22 14:37:13,3000592946030,4,1,116.0
2020-07-22 03:07:44,3000592645595,4,0,194.0
2020-07-22 03:21:53,3000592645661,4,0,103.0
2020-07-22 19:24:55,3000593047382,4,0,503.0
2020-07-22 08:29:15,3000592795919,4,1,55.0
2020-07-22 16:49:31,3000592996438,4,0,15.0
2020-07-22 07:13:28,3000592746256,4,0,39.0
2020-07-22 20:43:49,3000593096219,4,0,14.0
2020-07-22 07:56:07,3000592771577,4,1,67.0
2020-07-22 18:35:09,3000593046201,4,1,35.0
2020-07-22 20:59:31,3000593096616,4,0,232.0
2020-07-22 22:01:22,3000593121858,4,0,246.0
2020-07-22 22:11:56,3000593122284,4,0,133.0
2020-07-22 19:12:14,3000593047273,4,0,74.0
2020-07-22 20:44:18,3000593096232,4,0,137.0
2020-07-22 12:53:39,3000592896356,9,0,
2020-07-22 09:34:39,3000592820922,4,0,93.0
2020-07-22 18:21:18,3000593023048,4,0,12.0
2020-07-22 09:16:52,3000592798132,4,1,54.0
2020-07-22 07:41:44,3000592771025,9,0,
2020-07-22 15:28:39,3000592970960,9,0,
2020-07-22 02:10:35,3000592620631,9,0,
2020-07-22 23:25:24,3000593171002,4,1,201.0
2020-07-22 21:01:10,3000593096669,9,0,
2020-07-22 20:55:11,3000593096549,9,0,
2020-07-22 15:03:27,3000592946760,4,0,138.0
2020-07-22 07:23:06,3000592770559,4,0,57.0
2020-07-22 08:06:54,3000592772149,4,0,94.0
2020-07-22 08:06:55,3000592772153,4,0,182.0
2020-07-22 18:26:29,3000593045945,4,0,91.0
2020-07-22 08:00:03,3000592771778,9,0,
2020-07-22 08:27:36,3000592795841,4,1,18.0
2020-07-22 17:38:51,3000593021451,4,1,141.0
2020-07-22 04:41:57,3000592695576,4,0,214.0
2020-07-22 21:27:38,3000593120971,9,0,
2020-07-22 20:59:34,3000593096621,9,0,
2020-07-22 20:59:54,3000593096628,4,0,21.0
2020-07-22 21:10:25,3000593096942,4,0,226.0
2020-07-22 21:00:23,3000593096648,9,0,
2020-07-22 03:36:43,3000592670504,4,0,153.0
2020-07-22 08:28:09,3000592795857,4,0,104.0
2020-07-22 00:04:02,3000592521674,4,1,48.0
2020-07-22 15:43:00,3000592971348,4,1,165.0
2020-07-22 08:23:33,3000592795620,4,1,106.0
2020-07-22 03:03:56,3000592645580,9,0,
2020-07-22 07:52:29,3000592771437,4,0,148.0
2020-07-22 19:55:57,3000593071434,4,1,219.0
2020-07-22 20:59:13,3000593096605,9,0,
2020-07-22 23:35:55,3000593171190,4,0,231.0
2020-07-22 02:25:56,3000592645460,9,0,
2020-07-22 08:39:22,3000592796467,4,1,152.0
2020-07-22 07:12:55,3000592746224,9,0,
2020-07-22 09:33:25,3000592820874,9,0,
2020-07-22 13:10:32,3000592896711,9,0,
2020-07-22 03:10:39,3000592645610,9,0,
2020-07-22 08:03:37,3000592771992,4,0,74.0
2020-07-22 10:11:32,3000592821720,4,1,1650.0
2020-07-22 03:11:06,3000592645615,9,0,
2020-07-22 08:08:11,3000592772145,4,0,261.0
2020-07-22 15:26:17,3000592970881,4,1,258.0
2020-07-22 20:39:20,3000593096157,4,1,315.0
2020-07-22 20:59:43,3000593096622,9,0,
2020-07-22 21:28:14,3000593120982,9,0,
2020-07-22 08:00:43,3000592771820,4,1,108.0
2020-07-22 08:29:59,3000592795959,4,0,170.0
2020-07-22 08:29:38,3000592795940,4,1,226.0
2020-07-22 07:49:47,3000592771370,4,0,132.0
2020-07-22 08:49:50,3000592797001,4,1,104.0
2020-07-22 17:15:03,3000592997174,4,1,408.0
2020-07-22 21:30:57,3000593121036,9,0,
2020-07-22 07:03:11,3000592746062,4,1,61.0
2020-07-22 19:59:56,3000593071467,4,1,203.0
2020-07-22 07:59:23,3000592771740,4,1,142.0
2020-07-22 07:58:18,3000592771679,4,1,223.0
2020-07-22 07:17:03,3000592746318,4,0,143.0
2020-07-22 21:04:15,3000593096753,4,0,129.0
2020-07-22 21:03:45,3000593096739,9,0,
2020-07-22 20:56:32,3000593096569,4,0,191.0
2020-07-22 20:50:16,3000593096413,9,0,
2020-07-22 07:08:09,3000592746150,9,0,
2020-07-22 13:33:32,3000592920884,4,0,117.0
2020-07-22 07:02:15,3000592746039,4,0,7.0
2020-07-22 08:05:02,3000592772077,4,1,48.0
2020-07-22 17:38:36,3000593021435,4,1,214.0
2020-07-22 03:09:13,3000592645605,4,0,32.0
2020-07-22 05:46:10,3000592720627,4,1,53.0
2020-07-22 08:24:04,3000592795653,4,1,44.0
2020-07-22 08:34:21,3000592796221,4,1,42.0
2020-07-22 22:00:55,3000593121837,4,0,204.0
2020-07-22 15:44:50,3000592971448,4,1,184.0
2020-07-22 08:35:26,3000592796296,4,0,217.0
2020-07-22 20:01:47,3000593071436,4,0,337.0
2020-07-22 21:20:16,3000593097245,9,0,
2020-07-22 07:45:28,3000583441635,9,0,
2020-07-22 09:05:12,3000583471286,4,0,230.0
2020-07-22 09:43:53,3000583491865,4,0,93.0
2020-07-22 20:38:10,3000583766078,4,0,98.0
2020-07-22 21:15:14,3000583767221,4,0,67.0
2020-07-22 08:35:43,3000583467205,4,0,27.0
2020-07-22 08:49:15,3000583468864,9,0,
2020-07-22 21:13:26,3000583767152,9,0,
2020-07-22 06:47:28,3000583415790,9,0,
2020-07-22 08:51:01,3000583469573,4,0,205.0
2020-07-22 13:33:29,3000583590885,9,0,
2020-07-22 09:20:07,3000583472341,9,0,
2020-07-22 12:10:57,3000583542331,4,0,15.0
2020-07-22 10:07:16,3000583492902,4,1,99.0
2020-07-22 20:54:03,3000583766432,9,0,
2020-07-22 21:13:14,3000583767147,4,0,26.0
2020-07-22 11:56:39,3000583541842,4,1,181.0
2020-07-22 20:31:57,3000583765929,4,0,13.0
2020-07-22 20:29:00,3000583765874,4,0,12.0
2020-07-22 08:31:16,3000583466630,9,0,
2020-07-22 19:07:25,3000583717087,4,1,225.0
2020-07-22 09:20:57,3000583472397,4,0,73.0
2020-07-22 07:37:00,3000583441158,4,0,119.0
2020-07-22 09:57:43,3000583492359,4,1,363.0
2020-07-22 21:11:06,3000583767076,9,0,
2020-07-22 06:53:49,3000583415917,4,0,234.0
2020-07-22 22:39:35,3000583816926,9,0,
2020-07-22 09:19:48,3000583472325,4,0,7.0
